id,stop_name
4395,Chikhali
4396,Marshal Company Savardari
4397,Savardari Phata
4398,Dnyanesh Society
4399,Savardari Phata
4400,Hyundai Gate
4401,Tapkirnagar Charholi
4402,Hyundai Gate
4403,Darshan Hall
4404,Hyundai Chowk
4405,Ovhalvasti
4406,Hyundai Chowk
4407,DSV Company
4408,Banacha Odha
4409,DSV Company
4410,Sangvi College
4411,Ghulevasti Manjari
4412,Sangvi College
4413,Kondhwa Bk Corner
4414,Vanwadi Police Station
4415,Dangat Patilnagar
4416,Dangat Patilnagar
4417,PK Biryani House
4418,Chhajed Petrol Pump
4419,PK Biryani House
4420,Nikhil Garden
4421,Nikhil Garden
4422,Ganesh Garden
4423,Big India
4424,Ganesh Garden
4425,Ghulenagar
4426,Chakan Talegaon Chowk
4427,Kondhwa Hospital
4428,Mhashicha Gotha
4429,Hotel Sagar
4430,Mhashicha Gotha
4431,Nimbalkarvasti
4432,Pune Airport
4433,Pune Airport
4434,Kudale baug
4435,Garware Bungalow
4436,Indrayani Pul Talawade Road
4437,Nausha maruti
4438,Hadapsar Gadital Saswad Road
4439,Childrens School
4440,Kataria School
4441,Nausha maruti
4442,Anandnagar
4443,Kudale baug
4444,Brahma Hotel
4445,Vadgaon Bridge
4446,Gorhe Kh
4447,Andh shala
4448,Panchshilnagar
4449,Gorhe Petrol Pump
4450,K.C Thakkre School(Daruwala Pool)
4451,Bhumkarnagar
4452,Janta Vasahat
4453,Maruti Mandir Talegaondabhade Road
4454,Chandrabhaga Nagar (School)
4455,Ganesh Mandir Pimplenilakh
4456,Chandrabhaga Nagar (School)
4457,Venkateshwara shala
4458,Lodha Hospital
4459,Warhade Phata
4460,Oswal Bandhu Estate
4461,Ghole Road Press
4462,Childrens School
4463,Dashbhuja Ganpati
4464,Gogte shala
4465,Dhayareshwar Mandir
4466,Gogte shala
4467,Walhekarwadi Corner
4468,Dandekar Pul Corner
4469,Icchapurti Ganesh Mandir
4470,Janardhan Police Chowki
4471,Pari Company
4472,Botanical Garden
4473,Cable Company
4474,Ingalenagar
4475,Tadiwala Road
4476,Gaymukh
4477,Green Field Society
4478,Vanwadi Bazar
4479,Highway Corner
4480,Suncity
4481,Dagadi Nagoba
4482,Fadtarevasti
4483,Mutton Market rangehills
4484,Kamela
4485,Medi Point
4486,Vidyaniketan 6 Yerwada
4487,Khadakwadi Phata
4488,Kasarsai
4489,gandhinagar
4490,Gadikhana
4491,Santanagar
4492,Gurudwara Lohegaon
4493,Sector Number
4494,Suyash Mangal Karyalay
4495,Shirke Company
4496,Lohegaon Smashan bhoomi
4497,Santanagar
4498,Sahastrabuddhe Samadhi
4499,Wadkarmala
4500,Tukaram nagar
4501,Rajguru Mahavidyalay
4502,Vidyaniketan 5 (Bopodi)
4503,Nagpur Chawl
4504,Sawant Petrol Pump
4505,Salunke Vihar
4506,Nashik Phata
4507,Sinhgad
4508,Khadakwasala Dharan Corner
4509,Ramkrushna Mangal Karyalay
4510,Khadakwasla Samshan Bhumi
4511,Quarter Gate
4512,Khadakwasla Dharan Corner
4513,Khadakwasla Smashan Bhumi
4514,Sinhgad
4515,Hanuman Mandir Pisoli
4516,Pratiknagar Chowk
4517,Prabha Tyre
4518,Yerawada
4519,Marunjigaon
4520,Gajanan Maharaj Math
4521,Vidyaniketan-1
4522,Shivshankar Super Market
4523,Vidyaniketan-1
4524,K.K. Market
4525,Gaimukh
4526,Teen Hathi Chowk
4527,Sastevasti
4528,7 Loves Chowk
4529,Kalmaadi Shala
4530,Lucky Wajankata
4531,Parade Ground NDA
4532,7 Loves Chowk
4533,Teen Hathi Chowk
4534,Industrial Company
4535,K.K. Market
4536,Kondhwagate Colony Number 10
4537,Pawarwadi Phata
4538,Modern College Moshi
4539,Pashan Naka
4540,Pawarwadi Phata
4541,Dhanori
4542,Sadhu Vaswani Chowk
4543,Pimplekarvasti
4544,Gagangiri
4545,Pawarmala
4546,Vidyaniketan 17
4547,Bhilarewadi Kalyan
4548,Central Restaurant
4549,Gagangiri
4550,Pasalkarvasti
4551,Renuka Swaroop School
4552,Janwadi Corner
4553,Ma Na Pa Nava Pul
4554,Samrat Chowk
4555,Guruprasad Bungalow
4556,Jijamata Chowk
4557,Shivbhumi Vidhyalay
4558,Malwadi Wadgaon Mawal Road
4559,Mohan Nagar Police Chowki
4560,Manik Press Road
4561,Ramnagar Corner
4562,Potoba Mandir
4563,Shree Bhavani Vajan Kata
4564,Sunrise Residency
4565,IMD Colony
4566,Shivbhumi Vidhyalay
4567,Bhushan Society
4568,Samrat Chowk
4569,Varchamala
4570,Gavhanenagar
4571,Auto Cluster
4572,Auto Cluster
4573,Pancharatna Complex
4574,Sagar Colony
4575,Sagar Colony
4576,Bhagatwadi
4577,Tapovan
4578,BR Gholap Vidyalay
4579,Ramnagar Colony
4580,Jay Bhavani Nagar
4581,Pimplekarvasti
4582,Bhaji Market
4583,Sant Tukaram Vidyaniketan 8
4584,Ramnagar Colony
4585,Anand Park
4586,Tapovan
4587,Patil Nagar
4588,Anant Talkies
4589,Batliwala Haud
4590,Dalwe wadi
4591,Vidhyaniketan 16 school
4592,VadgaonMawal Corner
4593,Dalwe wadi
4594,Ghulenager
4595,Poultry Farm Kandhare
4596,Sutar Dawakhana
4597,Kendriya Vidhyalay
4598,Dattamandir
4599,Hagawne Padal
4600,Panyachi Taki Markal
4601,Mahatma Hotel Sopanbaug
4602,Bhargaon Industries
4603,Moze college
4604,Light Bill Office
4605,Shantinagar
4606,Dayanand Shala
4607,Vidyaniketan 9
4608,Gorhe Petrol Pump
4609,Panchshilnagar
4610,Andh shala
4611,Vadgaon Bridge
4612,Fursungigaon Phata
4613,Ramnagar
4614,Lamantaanda
4615,Dislevasti
4616,Vitthalnagar
4617,Factory Road
4618,Bhagvati Nagar Corner
4619,Poona Poultry
4620,Bhagvati Nagar gaon
4621,Gajanan Maharaj Mandir Fursungi
4622,Ratan Park
4623,Indrayaninagar
4624,Vishwakarma
4625,Varvegaon
4626,Vidhyaniketan
4627,Walhekarwadi Corner
4628,Nimaanvid Patti
4629,Bhagvati nagar
4630,Rasalwadi Phata
4631,Jay Bhavani Nagar
4632,Swargate Depo
4633,Ramnagar
4634,Jakat Naka Saswad
4635,D Palace
4636,om Hospital
4637,Pravin Masala Company
4638,Maratha Mandir
4639,Bank of Maharashtra Baner road
4640,Bavdhangaon
4641,Phoenix Plaza
4642,Gandhi Training College
4643,Jeevannagar Hospital
4644,Swapnaganga Nagr
4645,Talab Company
4646,Sunshine Society
4647,Inam Aali
4648,Brick Institutes
4649,Jagdamb Undri Pisoli
4650,PMT Chowk Bhosari
4651,Waki Bk
4652,Jagdamb Undri Pisoli
4653,Gangardenagar
4654,Brick Institutes
4655,Gurudwara
4656,Sunshine Society
4657,Swapnaganga Nagri
4658,Shree Control
4659,Phoenix Plaza
4660,Vijay Oil Mill
4661,Sheti Mahamandal
4662,Harijanvasti
4663,MIDC Pimpri
4664,Zenser Chowk
4665,Blue Berry Chowk
4666,Shubham Hotel
4667,Durga Mata Mandir
4668,Green Park
4669,Durga Mata Mandir
4670,Kholewadi Phata Vidyaniketan
4671,Gujarwadi Phata
4672,Vakhar Mahamandal Marketyard
4673,Talegaon Phata
4674,Nadar City
4675,Talegaon Phata
4676,Punekarvasti
4677,Sathe Vasti Lohagaon Vadgaon shinde Road
4678,Bharat Forge Company
4679,Gajanan Mangal karyalay
4680,Bangarvasti
4681,Kirti Grapes
4682,Kadamvasti Lonikand
4683,Pathare Vasti Vadgaon shinde Road
4684,Sanket Mangal Karyalay
4685,Dagade Patil Farm
4686,M P Bharucha Farm
4687,Shinde vasti Vadgaon shinde Road
4688,Jiveshwar Society
4689,Haran tale
4690,Midc Office
4691,Marathwada college Vadgaon shinde Road
4692,Bharati vidyapith Primary School
4693,Kadamvasti Lonikand
4694,Kamal lonce
4695,Gavhanenagar
4696,Gulabhari Hari vasti
4697,Bhegdewadi
4698,Kakade vasti No 2
4699,Baji Khind chowk
4700,Kakade city Vadgaon shinde Road
4701,Shivanand Enclave Company
4702,Z P School Vadgaon shinde
4703,Vadgaon shinde
4704,Sai Chowk Pashan Sus Road
4705,Vadgaon shinde
4706,Chavannagar
4707,Z P School Vadgaon shinde
4708,Kakade city Vadgaon shinde Road
4709,Ashok Stambh
4710,Baji Khind chowk
4711,Badhevasti
4712,Kakade vasti No 2
4713,Gulabhari Hari vasti
4714,Malwadi Wadgaon Mawal Road
4715,Kamal lonce
4716,Exide Battery
4717,Bharati vidyapith Primary School
4718,Hanuman Mandir Pisoli
4719,Marathwada college Vadgaon shinde Road
4720,Tathwade
4721,Haran tale
4722,Shinde vasti Vadgaon shinde Road
4723,M P Bharucha Farm
4724,Bharati Vidyapeeth Shala
4725,Sanket Mangal Karyalay
4726,Mandai Stand
4727,Pathare Vasti Vadgaon shinde Road
4728,Spicer College Press
4729,Kirti Grapes
4730,Dattamandir Jambhulwadi Road
4731,Gajanan Mangal karyalay
4732,Punawale Corner
4733,Sathe Vasti Lohagaon Vadgaon shinde Road
4734,Raghoba Patil Nagar
4735,A Ward Office
4736,Raghoba Patil Nagar
4737,Sant Sai Chowk
4738,Shani Mandir
4739,Sainathnagar/Coloumbia Hospital
4740,Bahiratwadi
4741,Khadakwaslagaon
4742,Sainathnagar/Coloumbia Hospital
4743,Railway Gate Number
4744,Rajendra Pipe Company
4745,Pashan Naka
4746,Shivshankar Society
4747,Talegaon General Hospital
4748,Alard College
4749,Ambedkar Bridge
4750,Nirgudigaon
4751,Surbhi
4752,Yashoda Niwas
4753,Railway Crossing Ghorpadi
4754,Sayyadnagar
4755,Savtamali Mitra Mandal
4756,Burdevasti
4757,Undrigaon Shala
4758,Tansh Society
4759,Mahatma Gandhi Stand
4760,Nirgudigaon
4761,Kaman Burdevasti
4762,Parvatigaon
4763,Hiramata Mandir
4764,Savtamali Mitra Manda
4765,Kalashankar
4766,Burdevasti
4767,Tansh Society
4768,Dnyaneshwari Udyan
4769,Sanskrutik Bhavan Charholi
4770,Kalyani Forge Mudhwa
4771,Futira Complex
4772,Ramnagar NDA road
4773,Nanded City
4774,Ramnagar NDA road
4775,Bavdhan Police chowky
4776,Chakan Market Yard
4777,DSK Ranwara
4778,Suryadatta college
4779,Rangehills H type
4780,Highway corner
4781,Arihant college
4782,Shirkevasti
4783,Nyati society
4784,Puranik Complex
4785,Mhalungegaon
4786,Bavdhan Police chowky
4787,DSK Ranwara
4788,Juna Pulgate
4789,Suryadatta college
4790,Mandvi Bk
4791,Highway corner
4792,Sangrun
4793,Arihant college
4794,Nyati society
4795,Vartesh Flourist
4796,Puranik Complex
4797,Kokane Chowk
4798,Prayagdham Hospital
4799,Lake Town Gate Number
4800,Mhalunge Stadium Gate
4801,Chinchwad Station
4802,Gaikwadvasti Shivapurgaon
4803,Ganj Peth
4804,Kasba Peth Police Chowky
4805,Saibaba Mandir Materewadi
4806,Sahilpuram
4807,Wondercity
4808,Trump Tower
4809,Harinagar
4810,Makan Hospital
4811,Aadarshnagar Vadgaon Sheri
4812,Shahu Chowk
4813,Indira Smruti nagar
4814,Trump Tower
4815,Harinagar
4816,Aadarshnagar Vadgaon Sheri
4817,Century Enka Colony
4818,Indira Smruti nagar
4819,Ajay Niwas
4820,Agnishamak Kendra NDA
4821,St Arnold's Central School
4822,St Arnold's Central School
4823,Maheshnagar
4824,Mental Corner
4825,Sopanbaug
4826,Rihe Phata
4827,Council Hall
4828,Rajendra Pipe Company
4829,Saint Meera College
4830,Vishvsuman Hotel
4831,Council Hall
4832,Sarkari Vishram Gruh
4833,Vishvsuman Hotel
4834,Bund garden petrol pump
4835,Mayuri Mangal Karyalay
4836,Poultry Farm Darshan
4837,Bund garden petrol pump
4838,Income Tax Office
4839,Rosary School Corner
4840,Mhalsakant College
4841,Gadkarivasti
4842,Samath School
4843,Hatti Chowk
4844,Samath School
4845,Sutardara
4846,Pawar Vasti Keshavnagar
4847,Chillal Masala Company
4848,Pawar Vasti Keshavnagar
4849,Sutarwadi Paud Road
4850,Ganesh Mandir Keshavnagar
4851,Poultry Farm Rehe
4852,Ganesh Mandir Keshavnagar
4853,E Ward Office
4854,Amrai
4855,Indira Vasahat
4856,Sidharthnagar
4857,Dhorevasti
4858,Thakarwadi
4859,Pargewadi
4860,Muncipal Dawakhana
4861,Malwadi
4862,Inamdarvasti Rahutwadi
4863,Patil Wada
4864,Borkarvasti
4865,Vadachi wadi
4866,Daak Bungalow
4867,Shelarwadi
4868,Shinde Chhatri
4869,Panyachi Taki Navi Sangvi
4870,Trimurti Garden
4871,Shelarwadi
4872,Sastevasti
4873,Vadachi wadi
4874,Elpro Company
4875,Patil Wada
4876,Malwadi
4877,Jalindarbaug Wadki
4878,Pargewadi
4879,Pride Ashiyana Society
4880,Simla Office
4881,Thakarwadi
4882,Sindh Colony Baner Road
4883,Sheetal Petrol Pump
4884,Gaurdroom
4885,Kalamsheth
4886,Satyananad Hospital
4887,Maruti Mandir Talegaondabhade Road
4888,Kondhwa
4889,Bhaji Mandai Hadapsar
4890,Rajivgandhi Hospital/Yerwada
4891,Bhondvevasti Ravet
4892,Urdu Vidhyaniketan School no.12
4893,Spine Road Chowk
4894,Urdu Vidhyaniketan School no.12
4895,Rajivgandhi Hospital/Yerwada
4896,Shelkevasti
4897,Kondhwa
4898,Talegaon General Hospital
4899,Satyananad Hospital
4900,Fatima Nagar Wanowrie
4901,Sheetal Petrol Pump
4902,Ganeshnagar Ambegaon Pathar
4903,Gokhalenagar Vasahat
4904,Bitwise Tower
4905,Shreenagar
4906,Bitwise Tower
4907,Ganj Peth Police Chowky
4908,Dapodi
4909,Dapodi
4910,Blue Diamond Hotel
4911,Phugewadi
4912,Carline Company
4913,Ma Na Pa School Phugewadi
4914,Shivnagar
4915,Atlas Copco
4916,Kasarwadi
4917,Nahisk Phata
4918,Mundhwagaon
4919,Vallabh Nagar
4920,Nishigandha Farm
4921,H. A. Company
4922,Kharalwadi
4923,Alankar Police Chowky
4924,Ambedkarnagar Pimplegurav
4925,PCMC Bhavan
4926,Ahilyadevi Holkar Morwadi
4927,Jawalgaon
4928,Empire Estate
4929,Waghere Heights
4930,Chinchwad Station
4931,ST Stand Paud
4932,Jayashree Talkies
4933,Kalbhor Nagar
4934,Seeta Anusya Niwas
4935,Akurdi
4936,Model Colony
4937,Bajaj Auto
4938,Phulenagar Landewadi
4939,Nigdi
4940,Tajnevasti
4941,Phugewadi
4942,Sahwas Society
4943,Ma Na Pa School Phugewadi
4944,Atlas Copco
4945,Kalpataru Society Koregaonpark
4946,Kasarwadi
4947,Lakshminagar Galli Number
4948,Nahisk Phata
4949,Mandai
4950,Pashan Tale
4951,Vallabh Nagar
4952,H. A. Company
4953,Lonigaon
4954,Kharalwadi
4955,Sangvi College
4956,Ganjavewadi
4957,PCMC Bhavan
4958,Ahilyadevi Holkar Morwadi
4959,Kumbare Park
4960,Empire Estate
4961,Chinchwad Station
4962,Sangamwadi Phata
4963,Jayashree Talkies
4964,Kalbhor Nagar
4965,Abhinav College
4966,Akurdi
4967,Alard College
4968,Bajaj Auto
4969,Hingane
4970,Nigdi
4971,Yadavvasti Naigaon Chaufula
4972,UP Hotel
4973,Jadhavwadi Phata Chikhali
4974,Kamthadi
4975,Punawale corner
4976,Kamthadi
4977,Khutwad Vasti
4978,Khutwad Vasti
4979,ARDL Office
4980,Harichandri
4981,Harichandri
4982,Kapurhoal
4983,Saswad Road Corner
4984,Satav Park
4985,Kapurhoal
4986,Indu lowns
4987,Sonarwadi Phata
4988,Vishv Vihar Society
4989,Jaibhavani Warehousing
4990,Jambhulwadi
4991,Sinhgad Collage
4992,Krushna Mandir Nigdi
4993,Sinhgad Collage
4994,wahilenagar
4995,Nere Phata
4996,Saurabh Palase
4997,Railway Crossing Manjri
4998,Vishv Vihar Society
4999,Philips
5000,Indu lowns
5001,Kodhanpur Phata
5002,Dudulgaon Phata
5003,Lake Town Gate Number
5004,Vahile Nagar
5005,Tapkir Nagar
5006,Nageshwar Vidyalay
5007,Ambegaon Phata
5008,Dudulgaon Jakat Naka
5009,Anand Ashram
5010,Tapkir Nagar
5011,Dudulgaon Phata
5012,Nilayam Talkies
5013,Era Bekri
5014,Choundhe Shala
5015,Balewadi Phata
5016,Baburao Genuji Balwadkar Shala
5017,Sai Chowk
5018,Mitcon
5019,Sachapir Street
5020,Mitcon
5021,Tukainagar
5022,Sai Chowk
5023,Pimplegurav Ma Na Pa Shala
5024,Baburao Genuji Balwadkar Shala
5025,B Sub Depot
5026,Era Bekri
5027,Swapnnagari
5028,Damini lowns
5029,Saipuram Corner
5030,NDA 10 No Gate
5031,NDA 10 No Gate Bus Sthanak
5032,Alandi Phata
5033,NDA 10 No Gate Bus Sthanak
5034,Damini lowns
5035,Bhatnagar
5036,NDA 10 No Gate
5037,Milind Nagar
5038,Vadachivasti
5039,Milind Nagar
5040,IAT Gate
5041,Manjuba Vasahat
5042,Tower Line
5043,Chintamani Praveshdwar
5044,Shahunagar
5045,Prasun Dham
5046,Prasun Dham
5047,Samarth carin Society
5048,Harpalevasti Fursungi
5049,Pachane Phata
5050,Samarth carin Society
5051,Ganga Oshiyan Sociey
5052,Vetalbaba Chowk
5053,Ganga Oshiyan Sociey
5054,Narhegaon
5055,Pawarnagar 2 Chowk
5056,Shivaji Maharaj Putla Marketyard
5057,Pawarnagar 2 Chowk
5058,Ingale Colony
5059,Swis County
5060,Swis County
5061,Azadnagar Kothrud
5062,Thergaon Gaothan
5063,Bahuligaon
5064,Thergaon Gaothan
5065,Khed Shivapur
5066,Rashemi Company
5067,Ganpati Chowk Laxmi Road
5068,Kharadi Police Chowki
5069,Kacharevasti
5070,Kharadi Police Chowki
5071,Holkar Pul Corner
5072,World Trade Center
5073,World Trade Center
5074,Lokmanyanagar
5075,Vakhar Mahamandal Bhosari
5076,Eon Chowk
5077,Eon Chowk
5078,Forest County
5079,Parvati Payatha
5080,Forest County
5081,Sai Mandir
5082,Mio Plaza Chowk
5083,Vitthalwadi Jakat Naka
5084,Mio Plaza Chowk
5085,Malawalinagar
5086,Tulja Bhawani Nagar
5087,Tulja Bhawani Nagar
5088,Ganeshnagar Bopkhel
5089,Sakore Nagar Corner
5090,Sakore Nagar Corner
5091,Markal Vajan kata
5092,Gera Society
5093,Gera Society
5094,KSB Chowk
5095,Eon Phase 2
5096,Tapkirnagar Rahatni
5097,Bhikardas Maruti
5098,Zpayar Marvhal Society
5099,Anant Talkies
5100,Zpayar Marvhal Society
5101,Annasaheb Magar Stadium
5102,Dhole Patil Collage Chowk
5103,Kalubai Mandir Ramtekdi
5104,Dhole Patil Collage
5105,Dhole Patil Collage
5106,Govind Garden Chowk
5107,Ganesh Mandir
5108,Sopanbaug
5109,Mundhwagaon Corner
5110,Saswad Bus Stand
5111,Aaple Ghar
5112,Aditya Garden City
5113,Jakat Naka Saswad
5114,Ahilyadevi School
5115,Bhairavnath Karyalay
5116,Bapurao Smarak
5117,Bhairavnath Karyalay
5118,Jilha Parishad Shala Chande
5119,Tahshil Karyalay
5120,Tahshil Karyalay
5121,Paud Phata Karve Road
5122,Jivhala Vrudhashram
5123,Jivhala Vrudhashram
5124,Sahwas Society
5125,Shate Wasti Narayanpur Road
5126,Shate Wasti Narayanpur Road
5127,Kendriya Vidyalay NDA
5128,Visava Pimpran
5129,Wakvasti
5130,Yashwantnagar Rangehills
5131,Visava Pimpran
5132,Mhalunge
5133,Petrol Pump Narayanpur Road
5134,Petrol Pump Narayanpur Road
5135,Prachi Apartment
5136,Rahatani Phata
5137,Umaji Naik Highschool
5138,Umaji Naik Highschool
5139,Gaikwad Wasti Narayanpur Road
5140,Nirgil
5141,Gaikwad Wasti Narayanpur Road
5142,Bhivdi
5143,Pernegaon
5144,Bhivdi
5145,Golewadi
5146,Indrayani Karyalay Navlakh Umbre Road
5147,Shree Krushn Mandir Narayanpur Road
5148,Shree Krushn Mandir Narayanpur Road
5149,Shubham Society Warje
5150,Patil Wasti Narayanpur Road
5151,Jambkarvasti
5152,Ganpati Matha
5153,Patil Wasti Narayanpur Road
5154,Bhare Phata
5155,Pokhar Phata
5156,Boratevasti Nasik Road
5157,Pokhar Phata
5158,Purandhar Phata
5159,Purandhar Phata
5160,Gulnur Farm
5161,Narayanpur
5162,Nigde Phata
5163,Narayanpur
5164,Chakankarmala
5165,Sasane Nagar Corner
5166,Janakbaba Darga
5167,Binawat Township
5168,Sasane Hingane Township
5169,Nirmal Township
5170,Runwal Society
5171,Ganesh Mandir
5172,Kaleborate Nagar
5173,CWPRS Gate Number
5174,Omkar Colony
5175,Indrayani Karyalay
5176,Talwade Jakat Naka
5177,Yogeshwar Colony
5178,Atulnagar
5179,Tukai Darshan
5180,Sasane Nagar Corner
5181,Telco Colony
5182,Binawat Township
5183,Bharati Vidyapeeth Shala
5184,Sasane Hingane Township
5185,Ganga Ocean Park
5186,Nirmal Township
5187,MM School
5188,Ganesh Mandir
5189,Tarwadevasti
5190,Kaleborate Nagar
5191,Kadamvasti Loni
5192,Omkar Colony
5193,Ajay Niwas
5194,Indrayani Karyalay
5195,Yogeshwar Colony
5196,Bijalinagar Corner
5197,Tukai Darshan
5198,Mukai Chowk
5199,Pancharatna Complex
5200,Rajgurunagar Petrol Pump
5201,Pimplenilakh
5202,Magarpatta Dawakhana
5203,Gangadham
5204,Spicer College Press
5205,Prayagdham Hospital
5206,Racecourse
5207,Malwadi Naigaon
5208,Gopi Chal
5209,Deshmukhvasti
5210,Kalamjainagar
5211,Pimpri Court
5212,Ghavtenagar
5213,Rangehills Circle
5214,Dongar Matha
5215,MatoShree
5216,Mount Carmel School
5217,Bhegdewadi Phata
5218,Wireless Office
5219,Lonkarnagar
5220,Tirang Dhaba
5221,Nandoshigaon
5222,Chandannagar
5223,Parvati Gaon
5224,Punawale corner
5225,Vitthalwadi Dehu
5226,Rama Bistake Park
5227,Rajgurunagar Petrol Pump
5228,Gondhalenagar
5229,Ashok Talkies
5230,Lonigaon Phata
5231,Vadarwadi
5232,Munjabavasti
5233,Newalevasti
5234,Vitthalwadi Nagar Road
5235,Appughar Corner
5236,Akshay Sanshree
5237,Amarjai Mandir
5238,Buddha Vihar Dapodi
5239,Harijanvasti
5240,Moze Vidyalay Alandi Road
5241,Satavnagar
5242,Kateshwarwadi Phata
5243,Kholevasti
5244,Exide Battery
5245,Rautwadi
5246,Charholi Phata
5247,DP Road Corner
5248,ST Stand Saswad
5249,Kalyangaon
5250,Rashemi Company
5251,Vanwadi Corner
5252,Udyognagar
5253,Kakadevasti
5254,Kakadevasti
5255,Tirang Dhaba
5256,Ganga Village
5257,Finolex
5258,Maruti Mandir Sambhajinagar
5259,Splender Country Club Gate Kramank
5260,Shantiban
5261,Vitbhatti Perne
5262,Paramhansnagar
5263,Bhegde Lawns
5264,Ghata Khali
5265,Kasar Amboli
5266,Kemsewadi Shala
5267,Materewadi
5268,Rajaram Gas
5269,Suskhind Phata
5270,Shindenagar Bawdhan
5271,Sadesatranali
5272,Bhilarewadi
5273,Holkarwadi
5274,Indrayani College
5275,Pachane Phata
5276,Gokulnagar Katraj Kondhwa Road
5277,Padalgharwadi
5278,Police Chowky
5279,Shindenagar Mharunji
5280,Ranubaimala
5281,SNDT College
5282,Girme Park
5283,Khadi Machine Gujarwadi
5284,Ganeshnagari
5285,Kalyaninagar Pul
5286,Smashan Bhumi Rasta
5287,Kanda Engineering Company
5288,Vitbhatti Dongar
5289,Kakdevasti
5290,Khadki Post
5291,Vitbhatti Pashan
5292,Shivpushpak Park
5293,Susgaon
5294,Nilkantheshwar Phata
5295,Telco Company
5296,Parkhi Madhyamik Vidyalay
5297,Electronic Sadan
5298,Na Ta Wadi
5299,Pashan Gate
5300,Khadi Machine Hinjawadi Road
5301,Raja Bungalow
5302,Stage Kramank 7
5303,NIBM Road
5304,Tulapur
5305,Chaufula
5306,Dadachi Padal
5307,Panyachi Taki Lohgaon
5308,Pimpri
5309,Marnewadi
5310,Mugawade
5311,Gajanan Maharaj Mandir Alandi Road
5312,Shelarvasti Talawade
5313,Kharabwadi
5314,Vasundhara Lawns
5315,Juna Motor Stand
5316,Bhandari Hospital
5317,Bahirwade Kridangan
5318,Balaji Park
5319,Om Ayran Chowk
5320,Talyacha Matha
5321,Vajewadi Phata
5322,Tata HoneyWell Company
5323,Dandekar Pul
5324,ITI Saswad Road
5325,Kirloskar
5326,PMT Chowk Bhosari
5327,Sawtamali Mandir
5328,Vitbhatti Prayagdham
5329,St Meera College
5330,Manik Colony
5331,Tapkirnagar Kalewadi
5332,Dhere Bungalow
5333,Sai Washing Center
5334,DP Road
5335,Bhegdewadi Phata
5336,Bhukum
5337,Pernegaon
5338,Ganeshmala
5339,Mandai Stand
5340,Vasundhara Lawns
5341,Bhugaon
5342,Kohima line
5343,Ma Na Pa Shala Wakad
5344,Pashan Naka
5345,Vitthal Mandir Shreeman Society
5346,Sasewadi Phata
5347,Pahadi Dawakhana
5348,Khanapur
5349,North Len
5350,Robbi Farm
5351,Dhondiba Sutar Bal Udyan
5352,Rakshak Chowk
5353,Ramwadi Jakat Naka
5354,Kukut Palan Kendra
5355,Pandavnagar Pashan
5356,Harpalevasti Nhavi Sandas Road
5357,Dange Chowk
5358,Parade Ground NDA
5359,Rama Bistake Park
5360,Shasakiya vasatigruha
5361,MIDC Circle
5362,Krushna Mandir Suncity
5363,Dhankawadi
5364,Cable Company
5365,Colony Number 10
5366,Avahalwadi
5367,Ghodyachi Paga
5368,Suskhind Phata
5369,Matalwadi Bhugaon
5370,Tapkirnagar Moshi Road
5371,Jain Mandir Guruwar Peth
5372,Krushna Mandir Dehu Road
5373,Ganpati Matha
5374,BR Gholap Vidyalay
5375,Tadi Gutta
5376,Abhiman Shree Society
5377,Gujarwadi
5378,Nilayam Talkies
5379,Benkarvasti
5380,Pegra Gron Company
5381,Dattamandir Shivapurgaon
5382,Khadakwaslagaon
5383,Yashoda Niwas
5384,Vitbhatti Wakad
5385,Farm House Mulkhed
5386,Ambedkar Putala Pimpri
5387,Bhairoba Nala Police Chowky
5388,Mahatma Gandhi Stand
5389,Mahatma gandhi School
5390,Narhegaon
5391,Railway Crossing Ghorpadi
5392,Raja Bungalow
5393,Tapkirvasti Susgaon
5394,Atlas Company
5395,Green Field Society
5396,Poultry Farm Agalambe
5397,Marketyard
5398,Kannda Lasun Sanshodhan Kendra
5399,Khed Shivapur
5400,Jaidevnagar
5401,Mile Dagad Kramank 10
5402,VIT College Hostel
5403,Panchwati
5404,pumpung Station Medi Point
5405,Vitthalwadi Phata
5406,Mhalunge Phata Balewadi
5407,Sonavane Hospital
5408,Jyoti Ashram
5409,15 August Chowk
5410,Agalambegaon
5411,Birla Hospital
5412,Maruti Mandir Talegaondabhade Road
5413,Shahunagar Ganesh Mandir
5414,Oswal Bhandhu Estate
5415,Poultry Farm Rehe
5416,Waghere Heights
5417,Wadkarmala
5418,Wakad Phata
5419,Prathamik Arogya Kendra
5420,Savarkar Bhavan
5421,Vasantdada Sugar Institute
5422,Mahatma Gandhi Stand
5423,Alankar Police Chowky
5424,Suvarna Fabricators
5425,Gaikwadvasti Nandegaon
5426,Aaimata Mandir
5427,Ahire Gate
5428,Loyala Highschool
5429,Vitbhatti Shivtarwadi
5430,Sanewadi
5431,Shankar Darshan Society
5432,Bham
5433,Malwadi Jambe Road
5434,Undrigaon
5435,Rautvasti
5436,Jog Prashala
5437,Talathi Chowk
5438,Rakshalekha Society
5439,Gulabnagar
5440,Indrayani Hotel
5441,E Ward Office
5442,Maharashtra Housing Board Samtanagar
5443,Shivapurbaug
5444,Highway Corner
5445,Raikarmala
5446,Warje Malwadi
5447,Jakat Naka Pisoli
5448,Shivaji Chowk Hinjawadi
5449,Inland Containors
5450,Dehugaon
5451,C Prabhag Karyalay
